7085	Enzkloesterle
7404	Epfendorf
6827	Eppelborn
6735	Eppelsheim
37293	Eppendorf
7262	Eppingen
6198	Eppstein
7305	Erbach Donau
6062	Erbach Odenw.
9682	Erbendorf
8122	Erding
4333	Erfde
2235	Erftstadt
361	Erfurt
9847	Ergersheim
8771	Ergoldsbach
8573	Ering
2431	Erkelenz
2435	Erkelenz-Loevenich
8336	Erkheim
3362	Erkner
9131	Erlangen
6183	Erlensee
34743	Ermsleben
36208	Ermstedt
2753	Erndtebrueck
7354	Erolzheim
36082	Ershausen
2943	Erwitte
39052	Erxleben
9374	Eschau
5142	Eschede
9645	Eschenbach Oberpf.
2770	Eschenburg
5534	Eschershausen a.d.Lenne
9948	Eschlkam
5651	Eschwege
2403	Eschweiler Rheinl.
4971	Esens
9653	Eslarn
2973	Eslohe Sauerl
2970	Eslohe-Cobbenrode
2978	Eslohe-Reiste
5772	Espelkamp
5743	Espelkamp-Gestringen
9394	Esselbach
201	Essen
5434	Essen Oldb.
2054	Essen-Kettwig
8703	Essenbach
9447	Essing
7365	Essingen Wuertt.
9305	Estenfeld
5955	Esterwegen
4140	Estorf Kr.Stade
5025	Estorf Weser
7822	Ettenheim
9148	Ettenstatt
7243	Ettlingen
8249	Ettringen Wertach
9726	Euerbach
9704	Euerdorf
8179	Eurasburg a.d.Isar
8208	Eurasburg b.Augsburg
2251	Euskirchen
2255	Euskirchen-Flamersheim
9350	Eussenheim-Hundsbach
4521	Eutin
2582	Everswinkel
5262	Extertal
5754	Extertal-Bremke
4254	Eystrup
6267	Fahrenbach Baden
33208	Fahrland
35365	Falkenberg (Elster)
33458	Falkenberg (Mark)
8727	Falkenberg Niederbay.
9637	Falkenberg Oberpf.
33603	Falkenhagen
33986	Falkenhagen
34262	Falkenhain
3322	Falkensee
3745	Falkenstein
9462	Falkenstein Oberpf.
33088	Falkenthal
5162	Fallingbostel
5163	Fallingbostel-Dorfmark
5055	Fassberg
5053	Fassberg-Mueden
9392	Faulbach Unterfr.
39951	Faulenrost
4423	Fedderwarden
33932	Fehrbellin
8157	Feldafing
6637	Feldatal
39831	Feldberg
7676	Feldberg Schwarzw.
7655	Feldberg-Altglashuetten
9420	Feldkirchen Niederbay.
8063	Feldkirchen-Westerham
33734	Felgentreu
8335	Fellheim
5662	Felsberg Hess.
9438	Fensterbach
39778	Ferdinandshof
35363	Fermerswalde
9128	Feucht
9852	Feuchtwangen
9272	Fichtelberg
7962	Fichtenau
33206	Fichtenwalde
2395	Finnentrop-Roenkhausen
2724	Finnentrop-Serkenrode
3335	Finowfurt
3531	Finsterwalde
4265	Fintel
8236	Fischach
6393	Fischbach b.Dahn
8028	Fischbachau
6166	Fischbachtal
8326	Fischen i.Allgaeu
9829	Flachslanden
9778	Fladungen
2685	Flammersfeld
39054	Flechtingen
4354	Fleckeby
33923	Flecken Zechlin
39034	Fleetmark
461	Flensburg
4347	Flintbek
3726	Floeha
6734	Flonheim
6057	Floersbachtal
6145	Floersheim a.Main
9603	Floss
7402	Fluorn-Winzeln
7228	Forbach
7220	Forbach-Hundsbach
9191	Forchheim Oberfr.
7947	Forchtenberg
39266	Foerderstedt
3562	Forst
8124	Forstern Oberbay.
9355	Frammersbach
6455	Frankenau Hess.
37206	Frankenberg
6451	Frankenberg Eder
7959	Frankenhardt
37321	Frankenstein
6233	Frankenthal Pfalz
335	Frankfurt (Oder)
69	Frankfurt a.Main
6109	Frankfurt-Bergen-Enkheim
34637	Frankleben
9926	Frauenau
37326	Frauenstein
2234	Frechen
5184	Freden Leine
4149	Fredenbeck
33439	Fredersdorf
7645	Freiamt
3731	Freiberg (Sachs.)
4779	Freiburg Elbe
761	Freiburg i.Breisgau
7664	Freiburg-Tiengen
6666	Freiensteinau
4602	Freienwill
6055	Freigericht
9646	Freihung
8654	Freilassing
2666	Freilingen Westerw.
6353	Freinsheim
6855	Freisen
8161	Freising
5355	Frellstedt
9086	Fremdingen
9502	Frensdorf
5902	Freren
33964	Fretzdorf
9375	Freudenberg Baden
9627	Freudenberg Oberpf.
2734	Freudenberg Westf.
9377	Freudenberg-Boxtal
6582	Freudenburg
7441	Freudenstadt
34464	Freyburg
33967	Freyenstein
9179	Freystadt
8469	Freystadt-Burggriesbach
8551	Freyung
8684	Fridolfing
6031	Friedberg Hess.
4465	Friedeburg Ostfriesl
4468	Friedeburg-Reepsholt
9683	Friedenfels
33767	Friedersdorf
6674	Friedewald Hess.
33676	Friedland
39601	Friedland
5504	Friedland Kr.Goettingen
3623	Friedrichroda
39487	Friedrichsbrunn
6175	Friedrichsdorf Taunus
7541	Friedrichshafen
4854	Friedrichskoog
4881	Friedrichstadt
33367	Friedrichswalde
36254	Friedrichswerth
5684	Frielendorf
36258	Friemar
33235	Friesack
8347	Friesenried
4491	Friesoythe
4493	Friesoythe-Gehlenberg
4496	Friesoythe-Markhausen
4495	Friesoythe-Thuele
5622	Fritzlar
34348	Frohburg
2378	Froendenberg-Langschede
6426	Fronhausen
7505	Fronreute
8732	Frontenhausen
34741	Frose
8243	Fuchstal
661	Fulda
5607	Fuldatal
33654	Fuenfeichen
6709	Fuerfeld Kr.Bad Kreuznach
5901	Fuerstenau b.Bramsche
33093	Fuerstenberg
8141	Fuerstenfeldbruck
3361	Fuerstenwalde (Spree)
39859	Fuerstenwerder
8502	Fuerstenzell
9973	Furth i.Wald
6253	Fuerth Odenw.
7723	Furtwangen
8362	Fuessen
8230	Gablingen
3886	Gadebusch
7225	Gaggenau
7971	Gaildorf
7734	Gailingen
8458	Gaimersheim
38732	Gallin
38850	Gammelin
8766	Gammelsdorf
7574	Gammertingen
4222	Ganderkesee
4223	Ganderkesee-Bookholzberg
2454	Gangelt
8722	Gangkofen
8735	Gangkofen-Kollbach
38737	Ganzlin
5131	Garbsen
8634	Garching a.d.Alz
3907	Gardelegen
4862	Garding
4795	Garlstedt
8821	Garmisch-Partenkirchen
4474	Garrel
8073	Gars a.Inn
5846	Gartow
33332	Gartz
38304	Garz (Ruegen)
34299	Gaschwitz
39482	Gatersleben
6725	Gau-Algesheim
6733	Gau-Odernheim
9337	Gaukoenigshofen
36463	Gebstedt
7056	Gechingen
6045	Gedern
5907	Geeste
5937	Geeste-Gross Hesepe
39397	Geestgottberg
4152	Geesthacht
36649	Gefell
9254	Gefrees
36845	Gehlberg
5108	Gehrden Han
36783	Gehren (Thuer.)
2451	Geilenkirchen
36967	Geisa
9423	Geiselhoering
9556	Geiselwind
8452	Geisenfeld
8743	Geisenhausen
7704	Geisingen Baden
7708	Geisingen-Leipferdingen
7331	Geislingen a.d.Steige
34341	Geithain
38201	Gelbensande
2831	Geldern
6051	Gelnhausen
209	Gelsenkirchen
8193	Geltendorf
4643	Gelting Angeln
7267	Gemmingen
9351	Gemuenden a.Main
6634	Gemuenden Felda
6765	Gemuenden Hunsrueck
6453	Gemuenden Wohra
7803	Gengenbach
6727	Gensingen
3933	Genthin
9658	Georgenberg
9172	Georgensgmuend
36253	Georgenthal (Thuer.)
5946	Georgsdorf
5401	Georgsmarienhuette
365	Gera
7952	Gerabronn
8728	Geratskirchen
34783	Gerbstedt
9344	Gerchsheim
5808	Gerdau
37382	Geringswalde
7274	Germersheim
39485	Gernrode (Harz)
7224	Gernsbach
6258	Gernsheim
9747	Geroda
9366	Geroldshausen Unterfr.
8445	Gerolsbach
6591	Gerolstein
9382	Gerolzhofen
35829	Gersdorf
37203	Gersdorf
6654	Gersfeld Rhoen
6843	Gersheim
7323	Gerstetten
36922	Gerstungen
39887	Gerswalde
8744	Gerzen
4553	Geschendorf
2542	Gescher
9201	Gesees
2942	Geseke
9867	Geslau
8238	Gessertshausen
4346	Gettorf
2332	Gevelsberg
37346	Geyer
9334	Giebelstadt
5528	Gieboldehausen
5339	Gielde
39957	Gielow
7322	Giengen a.d.Brenz
34746	Giersleben
641	Giessen
5371	Gifhorn
8105	Gilching
6573	Gillenfeld
6696	Gilserberg
38305	Gingst
39342	Gladau
2043	Gladbeck Westf.
6462	Gladenbach
6383	Glan-Muenchweiler
5426	Glandorf
35053	Glashuette (Sachs.)
38429	Glasin
35265	Glaubitz
6041	Glauburg
3763	Glauchau
5592	Gleichen-Bremke
5508	Gleichen-Rittmarshausen
33677	Glienicke
39606	Glienke
34927	Globig
8093	Glonn Kr.Ebersberg
9075	Gloett
7684	Glottertal
38787	Gloewen
4631	Gluecksburg Ostsee
4124	Glueckstadt
4763	Gnarrenburg
4764	Gnarrenburg-Klenkendorf
34221	Gneisenaustadt Schildau
39971	Gnoien
2823	Goch
2827	Goch-Hassum
38308	Goehren
36255	Goldbach
39388	Goldbeck (Altm.)
38736	Goldberg (Meckl.)
4444	Goldenstedt
39882	Gollin
35435	Gollmitz
35452	Golssen
33472	Golzow
33835	Golzow
7385	Gomadingen
7072	Gomaringen
39200	Gommern
6745	Gondershausen
7161	Goeppingen
7165	Goeppingen-Hohenstaufen
8302	Goerisried
39851	Goeritz
5882	Gorleben
3581	Goerlitz
39992	Goermin
7754	Goerwihl
34975	Goerzig
33847	Goerzke
35694	Gosda
7426	Gosheim
5321	Goslar
5325	Goslar-Hahnenklee
34955	Gossa
9358	Goessenheim
34493	Goessnitz
9242	Goessweinstein
3621	Gotha
551	Goettingen
35478	Goyatz
38206	Graal-Mueritz
7255	Graben-Neudorf
8661	Grabenstaett Chiemsee
38756	Grabow (Meckl.)
39926	Grabowhoefe
8552	Grafenau Niederbay.
9192	Graefenberg
9357	Graefendorf
34953	Graefenhainichen
7748	Grafenhausen Hochschwarzw
36205	Graefenroda
36703	Graefenthal
36042	Graefentonna
9641	Grafenwoehr
36785	Graefinau-Angstedt
8092	Grafing b.Muenchen
8144	Grafrath
8585	Grainet
39749	Grambow
38334	Grammendorf
39952	Grammentin
39861	Gramzow
3306	Gransee
4208	Grasberg
5357	Grasleben
8641	Grassau
6086	Graevenwiesbach
38720	Grebbin
6646	Grebenau
6644	Grebenhain
5674	Grebenstein
4383	Grebin
8463	Greding
2158	Grefrath b.Krefeld
34781	Greifenhagen
2779	Greifenstein-Beilstein
6477	Greifenstein-Nenderoth
6478	Greifenstein-Ulm
33334	Greiffenberg
3834	Greifswald
3661	Greiz
7624	Grenzach-Wyhlen
38224	Gresenhorst
9729	Grettstadt
3636	Greussen
2571	Greven Westf.
2575	Greven-Reckenfeld
2181	Grevenbroich
2182	Grevenbroich-Kapellen
3881	Grevesmuehlen
33086	Grieben
39362	Grieben
8532	Griesbach i.Rottal
6155	Griesheim Hess.
3437	Grimma
38326	Grimmen
34605	Groebers
34976	Groebzig
35263	Groeditz
34296	Groitzsch
4562	Groemitz
4366	Groemitz-Cismar
5182	Gronau Leine
2562	Gronau Westf.
2565	Gronau-Epe
8334	Groenenbach
39403	Groeningen
39202	Gross Ammensleben
33239	Gross Behnitz
38332	Gross Bisdorf
39976	Gross Buetzin
39883	Gross Doelln
5064	Gross Duengen
39398	Gross Garz
33201	Gross Glienicke
38725	Gross Godems
4509	Gross Groenau
4224	Gross Ippener
33207	Gross Kreutz
5035	Gross Munzel
39605	Gross Nemerow
33478	Gross Neuendorf
5838	Gross Oesingen
35608	Gross Ossnig
33983	Gross Pankow
39978	Gross Roge
39294	Gross Rosenburg
35726	Gross Saerchen
33393	Gross Schoenebeck
38788	Gross Warnow
4356	Gross Wittensee
33364	Gross Ziethen
6152	Gross-Gerau
6078	Gross-Umstadt
8203	Grossaitingen
5604	Grossalmerode
33701	Grossbeeren
36330	Grossberndten
36077	Grossbodungen
34384	Grossbothen
7148	Grossbottwar
36781	Grossbreitenbach
6337	Grossbundenbach
35934	Grossdubrau
4943	Grossefehn
4946	Grossefehn-Bagband
4945	Grossefehn-Timmel
4327	Grossenaspe
4367	Grossenbrode
36370	Grossenehrich
36022	Grossengottern
3522	Grossenhain
4435	Grossenkneten
4487	Grossenkneten-Huntlosen
36920	Grossenlupnitz
4604	Grossenwiehe
4775	Grossenwoerden
36206	Grossfahner
9105	Grosshabersdorf
35954	Grossharthau
37329	Grosshartmannsdorf
4936	Grossheide
34446	Grosskorbetha
6186	Grosskrotzenburg
8407	Grossmehring
6026	Grossostheim
35938	Grosspostwitz (Ol.)
35753	Grossraeschen
35952	Grossroehrsdorf
6809	Grossrosseln
37328	Grossschirma
35841	Grossschoenau
6339	Grosssteinhausen
36335	Grosswechsungen
9766	Grosswenkheim
33873	Grosswudicke
34263	Grosszschepa
9560	Grub a.Forst
6401	Gruenberg Hess.
6058	Gruendau
8383	Gruenenbach Allgaeu
37294	Gruenhainichen
33655	Grunow
9346	Gruensfeld
6359	Gruenstadt
7972	Gschwend b.Gaildorf
3561	Guben
5603	Gudensberg
4547	Gudow Lauenb.
33929	Guehlen Glienicke
38844	Guelze
2261	Gummersbach
33977	Gumtow
9073	Gundelfingen a.d.Donau
6269	Gundelsheim Wuertt.
39488	Guentersberge
6249	Guntersblum
8221	Guenzburg
9831	Gunzenhausen
9836	Gunzenhausen-Cronheim
5865	Gusborn
39344	Guesen
38486	Gustaevel
39262	Guesten
3843	Guestrow
7685	Gutach-Bleibach
37433	Gutenfuerst
33084	Gutengermendorf
39247	Gueterglueck
5241	Guetersloh
5209	Guetersloh-Friedrichsdorf
35932	Guttau
38353	Guetzkow
5665	Guxhagen
4286	Gyhum
8072	Haag Oberbay.
2129	Haan Rheinl.
8535	Haarbach
2662	Hachenburg
6433	Hadamar
39408	Hadmersleben
2331	Hagen
4746	Hagen b.Bremerhaven
2337	Hagen-Dahl
2334	Hagen-Hohenlimburg
7273	Hagenbach Pfalz
3883	Hagenow
35822	Hagenwerder
4938	Hagermarsch
9664	Hahnbach
35894	Haehnichen
6430	Hahnstaetten
8556	Haidmuehle
2773	Haiger
7474	Haigerloch
8133	Haimhausen Oberbay.
6456	Haina Kloster
37207	Hainichen
7456	Haiterbach
3941	Halberstadt
8368	Halblech
3904	Haldensleben
8055	Halfing
811	Hallbergmoos
345	Halle
5201	Halle Westf.
2984	Hallenberg
6557	Hallschlag
2364	Haltern Westf.
2360	Haltern-Lippramsdorf
2353	Halver
4793	Hambergen
5084	Hambuehren
40	Hamburg
4332	Hamdorf b.Rendsburg
5151	Hameln
2682	Hamm Sieg
2381	Hamm Westf.
2385	Hamm-Rhynern
2388	Hamm-Uentrop
9732	Hammelburg
6185	Hammersbach Hess.
2852	Hamminkeln
2856	Hamminkeln-Bruenen
6181	Hanau
4608	Handewitt
4872	Hanerau-Hademarschen
33632	Hangelsberg
5832	Hankensbuettel
511	Hannover
4184	Hanstedt Nordheide
39406	Harbke
9003	Harburg Schwab.
5505	Hardegsen
6283	Hardheim Odenw.
5932	Haren Ems
5934	Haren-Ruetenbrock
4244	Harpstedt
36642	Harra
4164	Harsefeld
5247	Harsewinkel
2588	Harsewinkel-Greffen
5127	Harsum
4195	Hartenholm
37605	Hartenstein
9152	Hartenstein
34328	Hartha
39484	Harzgerode
5405	Hasbergen Kr.Osnabrueck
6574	Hasborn
4129	Haseldorf
5961	Haseluenne
7832	Haslach i.Kinzigtal
39459	Hasselfelde
9521	Hassfurt
39884	Hassleben
6324	Hassloch
6266	Hassmersheim
4482	Hatten
4481	Hatten-Sandkrug
6190	Hattersheim a.Main
2324	Hattingen Ruhr
5584	Hattorf a.Harz
4846	Hattstedt
6467	Hatzfeld Eder
6392	Hauenstein Pfalz
9837	Haundorf
6673	Haunetal
7831	Hausach
9448	Hausen Niederbay.
8026	Hausham
8586	Hauzenberg
39387	Havelberg
4603	Havetoft
2507	Havixbeck
7386	Hayingen
34658	Hayn
7471	Hechingen
4774	Hechthausen
33451	Heckelberg
39481	Hedersleben
2568	Heek
4287	Heeslingen-Boitzen
481	Heide Holst.
9177	Heideck
6221	Heidelberg
2867	Heiden Kr.Borken
3529	Heidenau
7321	Heidenheim a.d.Brenz
9833	Heidenheim Mittelfr.
4320	Heidmuehlen
6020	Heigenbruecken
7131	Heilbronn Neckar
7554	Heiligenberg Baden
33962	Heiligengrabe
4362	Heiligenhafen
2056	Heiligenhaus
3606	Heiligenstadt
9198	Heiligenstadt Oberfr.
9872	Heilsbronn
2446	Heimbach Eifel
6789	Heimbach Nahe
6092	Heimbuchenthal
2452	Heinsberg Rheinl.
2453	Heinsberg-Randerath
34772	Helbra
36871	Heldburg
34673	Heldrungen
4725	Helgoland
2482	Hellenthal
2448	Hellenthal-Rescheid
9252	Helmbrechts
5351	Helmstedt
5356	Helmstedt-Barmke
9491	Hemau
2372	Hemer
5158	Hemeringen
4771	Hemmoor
9901	Hengersberg
36945	Henneberg
2242	Hennef Sieg
2248	Hennef-Uckerath
33732	Hennickendorf
3302	Hennigsdorf
39038	Henningen
4877	Hennstedt b.Itzehoe
4836	Hennstedt Dithm.
2367	Henrichenburg
4193	Henstedt-Ulzburg
6252	Heppenheim Bergstr
7586	Herbertingen
7643	Herbolzheim Breisgau
2772	Herborn Hess.
7324	Herbrechtingen
6643	Herbstein
6647	Herbstein-Stockhausen
2330	Herdecke
2744	Herdorf
7557	Herdwangen-Schoenach
5221	Herford
8385	Hergatz
8388	Hergensweiler
36333	Heringen
6624	Heringen Werra
4365	Heringsdorf
38378	Heringsdorf, Seebad
5654	Herleshausen
5052	Hermannsburg
6503	Hermeskeil
35057	Hermsdorf (Osterzgeb.)
36601	Hermsdorf (Thuer.)
2323	Herne
9190	Heroldsbach
7389	Heroldstatt
7032	Herrenberg
9825	Herrieden
7764	Herrischried
35873	Herrnhut
8152	Herrsching a.Ammersee
6785	Herrstein
9151	Hersbruck
2357	Herscheid Westf.
2366	Herten Westf.
7276	Herxheim b.Landau
33926	Herzberg
3535	Herzberg (Elster)
5521	Herzberg a.Harz
5585	Herzberg-Sieber
5245	Herzebrock-Clarholz
33434	Herzfelde
5962	Herzlake
9132	Herzogenaurach
2406	Herzogenrath
2407	Herzogenrath-Kohlscheid
33965	Herzsprung
39426	Hessen
6276	Hesseneck
5602	Hessisch Lichtenau
5152	Hessisch Oldendorf
9135	Hessdorf Mittelfr.
3476	Hettstedt
39745	Hetzdorf
6508	Hetzerath Mosel
7173	Heubach
36761	Heubisch
34423	Heuckewalde
39458	Heudeber
6104	Heusenstamm
6806	Heusweiler
36084	Heuthen
35266	Heyda
2733	Hilchenbach
3685	Hildburghausen
2103	Hilden
5121	Hildesheim
4256	Hilgermissen
8250	Hilgertshausen-Tandern
5703	Hille
5373	Hillerse Kr.Gifhorn
6593	Hillesheim Eifel
9174	Hilpoltstein
5409	Hilter a.Teutoburger Wald
7739	Hilzingen
5828	Himbergen
33089	Himmelpfort
4144	Himmelpforten
8324	Hindelang
4925	Hinte
35974	Hinterhermsdorf
39776	Hintersee
6396	Hinterweidenthal
7652	Hinterzarten
4768	Hipstedt
7478	Hirrlingen
9543	Hirschaid
9622	Hirschau Oberpf.
36644	Hirschberg (Saale)
35343	Hirschfeld
35843	Hirschfelde
6272	Hirschhorn Neckar
5862	Hitzacker
5858	Hitzacker-Wietzetze
7355	Hochdorf Riss
6231	Hochdorf-Assenheim
9764	Hoechheim
6146	Hochheim a.Main
6305	Hochspeyer
6163	Hoechst i.Odenw.
9193	Hoechstadt a.d.Aisch
9074	Hoechstaedt a.d.Donau
6347	Hochstadt Pfalz
35055	Hoeckendorf
6205	Hockenheim
5164	Hodenhagen
9281	Hof Saale
6657	Hofbieber
6684	Hofbieber-Schwarzbach
5671	Hofgeismar
6192	Hofheim a.Taunus
9523	Hofheim Unterfr.
6122	Hofheim-Wallau
8545	Hofkirchen Bay.
7808	Hohberg b.Offenburg
6446	Hohenahr
4893	Hohenaspe
8558	Hohenau Niederbay.
39394	Hohenberg-Krusemark
9626	Hohenburg
4385	Hohenfelde b.Kiel
9472	Hohenfels Oberpf.
5128	Hohenhameln
38428	Hohenkirchen
8102	Hoehenkirchen
4826	Hohenlockstedt
39993	Hohenmocker
34441	Hohenmoelsen
33872	Hohennauen
8805	Hohenpeissenberg
34242	Hohenpriessnitz
6676	Hohenroda
33368	Hohensaaten
33744	Hohenseefeld
7387	Hohenstein Wuertt.
3723	Hohenstein-Ernstthal
8784	Hohenthann
8443	Hohenwart Paar
9946	Hohenwarth b.Koetzting
4871	Hohenwestedt
39226	Hohenziatz
39824	Hohenzieritz
4335	Hohn b.Rendsburg
5083	Hohne b.Celle
35975	Hohnstein
2624	Hoehr-Grenzhausen
5494	Holdorf Niedersachs
5062	Holle b.Hildesheim
4165	Hollenstedt Nordheide
9274	Hollfeld
4187	Holm-Seppensen
6523	Holsthum
3865	Holthusen
4950	Holtland
6439	Holzappel
35389	Holzdorf
39853	Holzendorf
36379	Holzengel
8393	Holzguenz
8024	Holzkirchen Oberbay.
5531	Holzminden
5536	Holzminden-Neuhaus
2301	Holzwickede
5681	Homberg Efze
6633	Homberg Ohm
6841	Homburg Saar
6848	Homburg-Einoed
4849	Hooge Hallig
5944	Hoogstede
33982	Hoppenrade
38451	Hoppenrade
5458	Hopsten
5457	Hopsten-Schale
7451	Horb a.Neckar
7486	Horb-Altheim
7482	Horb-Dettingen
7483	Horb-Muehringen
8294	Horgau
7504	Horgenzell
2687	Horhausen Westerw.
35892	Horka (Ol.)
5234	Horn-Bad Meinberg
6338	Hornbach Pfalz
7833	Hornberg Schwarzwaldbahn
5334	Hornburg Kr.Wolfenbuettel
4163	Horneburg Niederelbe
35698	Hornow
4653	Hoernum Sylt
39055	Hoersingen
36023	Horsmar
38333	Horst
4126	Horst Holst.
4288	Horstedt Kr.Rotenburg
5459	Hoerstel
5978	Hoerstel-Dreierwalde
5454	Hoerstel-Riesenbeck
2558	Horstmar
35756	Hosena
6650	Hosenfeld
7587	Hosskirch
39405	Hoetensleben
5257	Hoevelhof
5294	Hoevelhof-Espeln
5271	Hoexter
5277	Hoexter-Fuerstenau
5275	Hoexter-Ottbergen
5278	Hoexter-Ovenhausen
4251	Hoya
3571	Hoyerswerda
2433	Hueckelhoven
2192	Hueckeswagen
4408	Hude Oldb.
4484	Hude-Wuesting
6268	Hueffenhardt
8802	Huglfing
5744	Huellhorst
6652	Huenfeld
6438	Huenfelden
6402	Hungen
2858	Huenxe
2429	Huertgenwald
2233	Huerth Rheinl.
4634	Husby
4841	Husum Nordsee
8505	Hutthurm
5451	Ibbenbueren
8223	Ichenhausen
8178	Icking
6781	Idar-Oberstein
39390	Iden
6126	Idstein
7229	Iffezheim
4755	Ihlienworth
4929	Ihlow
4928	Ihlow-Riepe
7668	Ihringen
36331	Ilfeld
7346	Illerkirchberg
7303	Illertissen
6825	Illingen Saar
7558	Illmensee
9666	Illschwang
3677	Ilmenau
5172	Ilsede
39452	Ilsenburg
7904	Ilshofen
7462	Immendingen
5673	Immenhausen Hess.
7545	Immenstaad a.Bodensee
8323	Immenstadt i.Allgaeu
8257	Inchenhofen
2465	Inden
6132	Ingelheim a.Rhein
841	Ingolstadt Donau
8450	Ingolstadt-Zuchering
8143	Inning a.Ammersee
2695	Insul
8665	Inzell
9323	Iphofen
9339	Ippesheim
9846	Ipsheim
6525	Irrel
6550	Irrhausen
8083	Isen
5374	Isenbuettel
2371	Iserlohn
2374	Iserlohn-Letmathe
7562	Isny i.Allgaeu
7569	Isny-Eisenbach
2874	Isselburg
2873	Isselburg-Werth
36425	Isserstedt
2835	Issum
5948	Itterbeck
4821	Itzehoe
39929	Jabel
8043	Jachenau
33608	Jacobsdorf
4454	Jade
4455	Jade-Schweiburg
7967	Jagstzell
39885	Jakobshagen
5864	Jameln
34466	Janisroda
4607	Janneby
35607	Jaenschwalde
39997	Jarmen
39741	Jatznick
39086	Jaevenitz
34907	Jeber-Bergfrieden
5366	Jembke
4958	Jemgum
4902	Jemgum-Ditzum
3641	Jena
39087	Jerchel
39343	Jerichow
5354	Jerxheim
6695	Jesberg
34241	Jesewitz
3537	Jessen (Elster)
4183	Jesteburg
7745	Jestetten
8225	Jettingen-Scheppach
4337	Jevenstedt
4461	Jever
33361	Joachimsthal
37439	Jocketa
3773	Johanngeorgenstadt
8564	Johanniskirchen
37343	Joehstadt
4673	Joldelund
39977	Joerdenstorf
4162	Jork
6059	Jossgrund
39003	Juebar
4625	Juebek
2165	Juechen
2164	Juechen-Otzenrath
36947	Juechsen
4935	Juist
2461	Juelich
7477	Jungingen b.Hechingen
6597	Juenkerath
38466	Juergenshagen
39955	Juergenstorf
3372	Jueterbog
38845	Kaarssen
39347	Kade
6188	Kahl a.Main
36424	Kahla (Thuer.)
7184	Kaisersbach
2653	Kaisersesch
631	Kaiserslautern
9009	Kaisheim
39081	Kakerbeck
9742	Kalbach Rhoen
39080	Kalbe
5553	Kalefeld
2824	Kalkar
38827	Kalkhorst
2441	Kall
5264	Kalletal
5755	Kalletal-Varenholz
9473	Kallmuenz
4191	Kaltenkirchen Holst.
36966	Kaltennordheim
2307	Kamen
3578	Kamenz
39382	Kamern
36028	Kammerforst
6773	Kamp-Bornhofen
2842	Kamp-Lintfort
7275	Kandel
7626	Kandern
4642	Kappeln Schlei
7842	Kappelrodeck
6039	Karben
38733	Karbow
4644	Karby
7202	Karlsbad
38371	Karlshagen
8454	Karlshuld
721	Karlsruhe
9353	Karlstadt
9359	Karlstadt-Wiesenfeld
38738	Karow
38797	Karstaedt
33922	Karwesee
9220	Kasendorf-Azendorf
561	Kassel
6762	Kastellaun
9625	Kastl b.Amberg
4501	Kastorf Holst.
5552	Katlenburg
6486	Katzenelnbogen
38373	Katzow
6774	Kaub
8341	Kaufbeuren
5605	Kaufungen
36733	Kaulsdorf
38208	Kavelstorf
34426	Kayna
6049	Kefenrod
7851	Kehl
7853	Kehl-Bodersweier
7854	Kehl-Goldscheuer
39366	Kehnert
2692	Kelberg
9441	Kelheim
6195	Kelkheim Taunus
6589	Kell
4822	Kellinghusen
6107	Kelsterbach
7236	Keltern
34921	Kemberg
9642	Kemnath Stadt
38352	Kemnitz
2152	Kempen
6786	Kempfeld
831	Kempten Allgaeu
7644	Kenzingen
2833	Kerken
35692	Kerkwitz
2237	Kerpen Rheinl.
2275	Kerpen-Buir
2273	Kerpen-Horrem
2647	Kesseling
33233	Ketzin
2832	Kevelaer
431	Kiel
8628	Kienberg Oberbay.
2359	Kierspe
2269	Kierspe-Roensahl
33479	Kietz
36375	Kindelbrueck
8467	Kinding
8869	Kinsau
8465	Kipfenberg
7825	Kippenheim
35052	Kipsdorf,kurort
8685	Kirchanschoering
7266	Kirchardt
4302	Kirchbarkau
37602	Kirchberg (Sachs.)
7954	Kirchberg a.d.Jagst
6763	Kirchberg Hunsrueck
9927	Kirchberg Wald
38425	Kirchdorf (Poel.)
4273	Kirchdorf b.Sulingen
9928	Kirchdorf i.Wald
9285	Kirchenlamitz
9647	Kirchenthumbach
4135	Kirchgellersen
6422	Kirchhain
36043	Kirchheilingen
8266	Kirchheim Schwab.
7021	Kirchheim Unter Teck
6352	Kirchheimbolanden
2723	Kirchhundem
9536	Kirchlauter
4236	Kirchlinteln
2979	Kirchrarbach
9428	Kirchroth
8091	Kirchseeon
4289	Kirchtimke
8623	Kirchweidach
7661	Kirchzarten
6849	Kirkel
6752	Kirn Nahe
3592	Kirschau
6635	Kirtorf
6766	Kisselbach
5337	Kissenbrueck
8233	Kissing
9306	Kist
7563	Kisslegg
9321	Kitzingen
39324	Klaeden
38723	Kladrum
4668	Klanxbuell
39602	Kleeth
5965	Klein Berssen
39724	Klein Buenzow
39934	Klein Plasten
39399	Kleinau
6805	Kleinblittersdorf
6536	Kleinich
9325	Kleinlangheim
33203	Kleinmachnow
36372	Kleinneuhausen
38784	Kleinow
36849	Kleinschmalkalden
35935	Kleinwelka
39854	Kleptow
36209	Klettbach
36336	Klettenberg
7742	Klettgau
35754	Klettwitz
2821	Kleve Niederrhein
39327	Klietz
35202	Klingenberg
9372	Klingenberg a.Main
37467	Klingenthal
39348	Klitsche
35895	Klitten
35388	Kloeden
33396	Klosterfelde
3909	Kloetze
39056	Klueden
